field1,GEOID,STATE,PLACENS,BLKGRP,BLOCK,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,GEOID10,field1:1,GEOID10:1,BLOCKCE10,INTPTLAT10,INTPTLON10
15649,4.82013E+14,48,2410796,3,3007,74,9,65,64,57,3,0,4,0,0,1,112,14,98,92,83,3,0,4,0,2,6,4.82013E+14,795209,4.82013E+14,3007,29.5987607,-95.1127578
15650,4.82013E+14,48,2410796,3,3008,67,11,56,53,43,3,0,7,0,0,3,78,14,64,58,43,3,0,12,0,0,6,4.82013E+14,851223,4.82013E+14,3008,29.6012441,-95.1201921
15651,4.82013E+14,48,2410796,3,3009,65,12,53,52,45,0,0,7,0,0,1,92,15,77,75,55,6,0,11,0,3,2,4.82013E+14,228005,4.82013E+14,3009,29.6004669,-95.120083
15652,4.82013E+14,48,2410796,3,3010,203,35,168,159,151,8,0,0,0,0,9,241,47,194,185,177,8,0,0,0,0,9,4.82013E+14,60289,4.82013E+14,3010,29.595446,-95.1178733
15653,4.82013E+14,48,2410796,3,3011,48,10,38,37,27,0,0,10,0,0,1,68,26,42,38,27,0,0,11,0,0,4,4.82013E+14,141470,4.82013E+14,3011,29.5959433,-95.1180536
15654,4.82013E+14,48,2410796,3,3012,58,16,42,42,39,2,0,1,0,0,0,77,26,51,50,43,2,0,5,0,0,1,4.82013E+14,180013,4.82013E+14,3012,29.5989601,-95.1192125
15655,4.82013E+14,48,2410796,3,3013,30,5,25,23,19,1,0,3,0,0,2,53,17,36,31,26,2,0,3,0,0,5,4.82013E+14,571687,4.82013E+14,3013,29.5974556,-95.1185816
15656,4.82013E+14,48,2410796,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,37934,4.82013E+14,1000,29.5849949,-95.1104769
15657,4.82013E+14,48,2410796,1,1001,123,18,105,101,77,0,1,21,1,1,4,146,20,126,121,96,0,1,21,1,2,5,4.82013E+14,481044,4.82013E+14,1001,29.5835549,-95.1164353
15658,4.82013E+14,48,2410796,1,1002,4,0,4,4,4,0,0,0,0,0,0,9,4,5,4,4,0,0,0,0,0,1,4.82013E+14,31892,4.82013E+14,1002,29.5840498,-95.1163474
15659,4.82013E+14,48,2410796,1,1003,210,18,192,181,162,4,0,15,0,0,11,251,24,227,214,188,4,0,22,0,0,13,4.82013E+14,305876,4.82013E+14,1003,29.5837232,-95.113565
15660,4.82013E+14,48,2410796,1,1004,18,1,17,14,12,2,0,0,0,0,3,39,9,30,24,17,2,0,5,0,0,6,4.82013E+14,865456,4.82013E+14,1004,29.5829492,-95.1078034
15661,4.82013E+14,48,2410796,1,1005,70,3,67,66,42,3,1,13,1,6,1,78,3,75,74,44,6,1,16,1,6,1,4.82013E+14,699330,4.82013E+14,1005,29.5781312,-95.1078448
15662,4.82013E+14,48,2410796,1,1006,141,13,128,125,112,5,0,6,0,2,3,162,19,143,135,122,5,0,6,0,2,8,4.82013E+14,795210,4.82013E+14,1006,29.5775971,-95.1118651
15663,4.82013E+14,48,2410796,1,1007,149,22,127,127,115,0,0,12,0,0,0,171,24,147,147,135,0,0,12,0,0,0,4.82013E+14,727838,4.82013E+14,1007,29.5755191,-95.1151407
15664,4.82013E+14,48,2410796,1,1008,117,3,114,112,102,0,0,10,0,0,2,134,4,130,128,116,2,0,10,0,0,2,4.82013E+14,141169,4.82013E+14,1008,29.5814459,-95.112162
15665,4.82013E+14,48,2410796,1,1009,69,5,64,57,46,0,0,11,0,0,7,88,8,80,73,61,0,0,12,0,0,7,4.82013E+14,709462,4.82013E+14,1009,29.582113,-95.1137546
15666,4.82013E+14,48,2410796,1,1010,123,10,113,102,99,0,0,3,0,0,11,147,12,135,123,116,0,0,5,0,2,12,4.82013E+14,810731,4.82013E+14,1010,29.5804076,-95.1164339
15667,4.82013E+14,48,2410796,1,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,537692,4.82013E+14,1011,29.5804102,-95.1174834
15668,4.82013E+14,48,2410796,1,1012,14,3,11,10,2,2,0,6,0,0,1,18,3,15,14,6,2,0,6,0,0,1,4.82013E+14,584790,4.82013E+14,1012,29.580762,-95.1194972
15669,4.82013E+14,48,2410796,1,1013,11,4,7,3,0,0,0,3,0,0,4,22,10,12,5,0,0,0,3,0,2,7,4.82013E+14,554778,4.82013E+14,1013,29.5777201,-95.119073
15670,4.82013E+14,48,2410796,1,1014,31,3,28,27,22,0,0,5,0,0,1,41,10,31,29,22,0,0,7,0,0,2,4.82013E+14,346398,4.82013E+14,1014,29.5778367,-95.1155405
15724,4.82013E+14,48,2410796,1,1000,115,26,89,88,88,0,0,0,0,0,1,139,32,107,106,106,0,0,0,0,0,1,4.82013E+14,402950,4.82013E+14,1000,29.5820193,-95.130397
15725,4.82013E+14,48,2410796,1,1001,58,8,50,46,41,5,0,0,0,0,4,73,12,61,54,48,5,0,0,1,0,7,4.82013E+14,341283,4.82013E+14,1001,29.5801502,-95.129162
15726,4.82013E+14,48,2410796,1,1002,41,7,34,33,23,3,0,7,0,0,1,58,14,44,43,28,3,0,9,3,0,1,4.82013E+14,365002,4.82013E+14,1002,29.5793302,-95.1263144
15727,4.82013E+14,48,2410796,1,1003,134,14,120,120,102,0,0,15,0,3,0,166,15,151,148,123,0,0,21,0,4,3,4.82013E+14,652366,4.82013E+14,1003,29.5747643,-95.1249405
15728,4.82013E+14,48,2410796,1,1004,40,2,38,37,32,0,0,4,0,1,1,64,2,62,54,46,3,0,4,0,1,8,4.82013E+14,642473,4.82013E+14,1004,29.5756784,-95.1247135
15729,4.82013E+14,48,2410796,1,1005,74,16,58,57,53,0,1,3,0,0,1,101,25,76,71,67,0,1,3,0,0,5,4.82013E+14,495255,4.82013E+14,1005,29.5780714,-95.1274262
15730,4.82013E+14,48,2410796,1,1006,96,22,74,73,64,2,0,7,0,0,1,115,31,84,83,71,5,0,7,0,0,1,4.82013E+14,782276,4.82013E+14,1006,29.5769285,-95.1224829
15731,4.82013E+14,48,2410796,1,1007,54,4,50,50,40,7,0,3,0,0,0,74,13,61,60,49,7,0,3,0,1,1,4.82013E+14,914172,4.82013E+14,1007,29.5774567,-95.1238013
15732,4.82013E+14,48,2410796,1,1008,186,19,167,165,140,8,0,13,2,2,2,227,28,199,194,163,13,0,14,2,2,5,4.82013E+14,813624,4.82013E+14,1008,29.5738808,-95.1255838
15733,4.82013E+14,48,2410796,1,1009,67,14,53,52,46,0,0,4,0,2,1,81,20,61,60,51,0,0,4,0,5,1,4.82013E+14,363477,4.82013E+14,1009,29.5759461,-95.1274933
15734,4.82013E+14,48,2410796,1,1010,69,5,64,58,45,8,0,5,0,0,6,80,6,74,65,51,8,0,6,0,0,9,4.82013E+14,140405,4.82013E+14,1010,29.57712,-95.1275655
15735,4.82013E+14,48,2410796,1,1011,42,2,40,35,32,0,0,3,0,0,5,51,4,47,42,38,0,0,4,0,0,5,4.82013E+14,738039,4.82013E+14,1011,29.5744498,-95.1310044
15736,4.82013E+14,48,2410796,1,1012,81,12,69,65,60,0,0,4,0,1,4,105,18,87,81,76,0,0,4,0,1,6,4.82013E+14,638247,4.82013E+14,1012,29.5748987,-95.1293881
15737,4.82013E+14,48,2410796,1,1013,61,16,45,41,40,0,0,0,1,0,4,85,23,62,58,51,0,0,6,1,0,4,4.82013E+14,639693,4.82013E+14,1013,29.580727,-95.1316004
15738,4.82013E+14,48,2410796,1,1014,38,0,38,36,30,6,0,0,0,0,2,49,5,44,42,32,8,0,2,0,0,2,4.82013E+14,99289,4.82013E+14,1014,29.5806064,-95.1326297
15739,4.82013E+14,48,2410796,1,1015,15,4,11,9,9,0,0,0,0,0,2,22,7,15,10,9,0,0,0,0,1,5,4.82013E+14,63905,4.82013E+14,1015,29.5734478,-95.1265085
15740,4.82013E+14,48,2410796,1,1016,46,12,34,32,23,8,0,1,0,0,2,65,20,45,40,31,8,0,1,0,0,5,4.82013E+14,154501,4.82013E+14,1016,29.5728219,-95.1274541
15741,4.82013E+14,48,2410796,2,2000,68,11,57,54,54,0,0,0,0,0,3,83,14,69,66,65,0,0,0,0,1,3,4.82013E+14,422226,4.82013E+14,2000,29.5795862,-95.13355
15742,4.82013E+14,48,2410796,2,2001,79,7,72,63,51,12,0,0,0,0,9,90,12,78,69,57,12,0,0,0,0,9,4.82013E+14,143665,4.82013E+14,2001,29.5786099,-95.134429
15743,4.82013E+14,48,2410796,2,2002,62,5,57,54,38,4,0,0,0,12,3,91,18,73,70,54,4,0,0,0,12,3,4.82013E+14,97261,4.82013E+14,2002,29.5781955,-95.1353456
15744,4.82013E+14,48,2410796,2,2003,75,5,70,63,52,2,0,8,0,1,7,83,9,74,67,56,2,0,8,0,1,7,4.82013E+14,377642,4.82013E+14,2003,29.5772616,-95.1357922
15745,4.82013E+14,48,2410796,2,2004,62,17,45,43,41,0,0,0,1,1,2,77,21,56,50,48,0,0,0,1,1,6,4.82013E+14,208338,4.82013E+14,2004,29.5769572,-95.1368363
15746,4.82013E+14,48,2410796,2,2005,59,9,50,48,42,1,0,5,0,0,2,75,12,63,61,54,1,0,6,0,0,2,4.82013E+14,742939,4.82013E+14,2005,29.5762096,-95.1374314
15747,4.82013E+14,48,2410796,2,2006,78,15,63,62,61,0,0,1,0,0,1,85,15,70,67,65,0,0,1,1,0,3,4.82013E+14,865458,4.82013E+14,2006,29.5750401,-95.1380938
15748,4.82013E+14,48,2410796,2,2007,66,7,59,55,52,0,0,2,0,1,4,87,10,77,71,68,0,0,2,0,1,6,4.82013E+14,445547,4.82013E+14,2007,29.5762543,-95.1389726
15749,4.82013E+14,48,2410796,2,2008,77,18,59,59,54,3,0,0,0,2,0,108,28,80,79,67,6,0,3,1,2,1,4.82013E+14,171917,4.82013E+14,2008,29.5757316,-95.1393841
15750,4.82013E+14,48,2410796,2,2009,121,29,92,89,79,6,0,3,1,0,3,169,51,118,115,104,7,0,3,1,0,3,4.82013E+14,445948,4.82013E+14,2009,29.5756016,-95.1395806
15751,4.82013E+14,48,2410796,2,2010,44,3,41,40,39,0,0,1,0,0,1,60,16,44,41,39,1,0,1,0,0,3,4.82013E+14,356527,4.82013E+14,2010,29.5764919,-95.1402195
15811,4.82013E+14,48,2410796,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,128435,4.82013E+14,1000,29.5838276,-95.1490516
15812,4.82013E+14,48,2410796,1,1001,43,7,36,35,27,2,0,5,0,1,1,65,9,56,51,43,2,0,5,0,1,5,4.82013E+14,97860,4.82013E+14,1001,29.5834098,-95.1484475
15813,4.82013E+14,48,2410796,1,1002,234,24,210,191,161,7,0,21,0,2,19,279,41,238,216,185,7,0,22,0,2,22,4.82013E+14,598314,4.82013E+14,1002,29.5798224,-95.1458282
15814,4.82013E+14,48,2410796,1,1003,116,11,105,98,68,5,0,25,0,0,7,162,12,150,126,89,9,0,28,0,0,24,4.82013E+14,681028,4.82013E+14,1003,29.5821912,-95.1480109
15815,4.82013E+14,48,2410796,1,1004,132,29,103,101,71,1,0,29,0,0,2,149,30,119,117,80,1,0,36,0,0,2,4.82013E+14,321204,4.82013E+14,1004,29.5810383,-95.1494483
15816,4.82013E+14,48,2410796,1,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,581185,4.82013E+14,1005,29.5825597,-95.152246
15817,4.82013E+14,48,2410796,1,1006,248,37,211,198,153,4,0,32,0,9,13,286,39,247,230,179,4,0,38,0,9,17,4.82013E+14,201116,4.82013E+14,1006,29.5768081,-95.1481352
15818,4.82013E+14,48,2410796,1,1007,50,7,43,40,34,0,0,6,0,0,3,73,9,64,61,53,0,0,6,0,2,3,4.82013E+14,752137,4.82013E+14,1007,29.577713,-95.1505757
15819,4.82013E+14,48,2410796,1,1008,52,8,44,44,27,2,0,15,0,0,0,71,16,55,55,29,2,0,24,0,0,0,4.82013E+14,305189,4.82013E+14,1008,29.5767966,-95.1526132
15820,4.82013E+14,48,2410796,1,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,265653,4.82013E+14,1009,29.5791347,-95.1519352
15821,4.82013E+14,48,2410796,1,1010,17,9,8,8,3,0,0,4,0,1,0,24,10,14,12,3,0,0,8,0,1,2,4.82013E+14,795213,4.82013E+14,1010,29.5771898,-95.1519622
15822,4.82013E+14,48,2410796,1,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,360872,4.82013E+14,1011,29.5794545,-95.1527591
15823,4.82013E+14,48,2410796,1,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,77030,4.82013E+14,1012,29.5813119,-95.1558361
15824,4.82013E+14,48,2410796,1,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,822741,4.82013E+14,1013,29.5754414,-95.153148
15825,4.82013E+14,48,2410796,1,1014,375,59,316,308,233,26,0,49,0,0,8,458,78,380,365,278,30,0,57,0,0,15,4.82013E+14,450463,4.82013E+14,1014,29.5788553,-95.1515293
15826,4.82013E+14,48,2410796,1,1015,173,32,141,138,101,1,0,35,0,1,3,221,59,162,156,112,4,0,39,0,1,6,4.82013E+14,509432,4.82013E+14,1015,29.5807594,-95.1519218
15827,4.82013E+14,48,2410796,1,1016,13,8,5,4,1,0,0,3,0,0,1,26,16,10,7,1,0,0,6,0,0,3,4.82013E+14,224073,4.82013E+14,1016,29.5791342,-95.1510202
15828,4.82013E+14,48,2410796,2,2000,229,50,179,176,138,4,0,32,2,0,3,298,72,226,216,174,5,0,35,2,0,10,4.82013E+14,279836,4.82013E+14,2000,29.5840889,-95.1338597
15829,4.82013E+14,48,2410796,2,2001,65,8,57,52,44,0,0,8,0,0,5,81,18,63,58,50,0,0,8,0,0,5,4.82013E+14,443003,4.82013E+14,2001,29.5853781,-95.1338747
15830,4.82013E+14,48,2410796,2,2002,99,19,80,77,49,0,0,28,0,0,3,131,34,97,92,59,2,0,31,0,0,5,4.82013E+14,695361,4.82013E+14,2002,29.5827506,-95.1353411
15831,4.82013E+14,48,2410796,2,2003,129,20,109,101,80,4,3,14,0,0,8,175,24,151,143,115,10,3,15,0,0,8,4.82013E+14,670555,4.82013E+14,2003,29.5857354,-95.1371697
15832,4.82013E+14,48,2410796,2,2004,94,25,69,64,40,2,0,22,0,0,5,120,29,91,85,61,2,0,22,0,0,6,4.82013E+14,224826,4.82013E+14,2004,29.5843292,-95.1377951
15833,4.82013E+14,48,2410796,2,2005,72,14,58,53,39,0,0,14,0,0,5,89,21,68,61,46,0,0,15,0,0,7,4.82013E+14,869544,4.82013E+14,2005,29.5837502,-95.1398374
15834,4.82013E+14,48,2410796,2,2006,106,6,100,98,58,8,0,32,0,0,2,138,14,124,121,77,8,0,36,0,0,3,4.82013E+14,655954,4.82013E+14,2006,29.581929,-95.1352763
15835,4.82013E+14,48,2410796,2,2007,114,7,107,104,84,10,0,10,0,0,3,150,17,133,130,109,10,0,11,0,0,3,4.82013E+14,203032,4.82013E+14,2007,29.5812288,-95.1371369
15836,4.82013E+14,48,2410796,2,2008,186,23,163,163,134,8,0,19,0,2,0,234,33,201,199,164,10,0,23,0,2,2,4.82013E+14,175723,4.82013E+14,2008,29.581809,-95.1349239
15837,4.82013E+14,48,2410796,2,2009,51,6,45,41,30,0,0,8,0,3,4,65,15,50,45,30,0,0,12,0,3,5,4.82013E+14,201387,4.82013E+14,2009,29.5835775,-95.1366278
15838,4.82013E+14,48,2410796,2,2010,45,7,38,34,34,0,0,0,0,0,4,65,16,49,45,40,0,0,5,0,0,4,4.82013E+14,322765,4.82013E+14,2010,29.5835663,-95.1319462
15839,4.82013E+14,48,2410796,2,2011,47,14,33,33,18,2,5,8,0,0,0,61,17,44,44,28,3,5,8,0,0,0,4.82013E+14,626093,4.82013E+14,2011,29.5835285,-95.1309785
15840,4.82013E+14,48,2410796,3,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,509433,4.82013E+14,3000,29.5916489,-95.1387024
15841,4.82013E+14,48,2410796,3,3001,216,44,172,167,107,12,0,46,0,2,5,266,58,208,198,131,14,0,51,0,2,10,4.82013E+14,908234,4.82013E+14,3001,29.590919,-95.1401526
15842,4.82013E+14,48,2410796,3,3002,123,25,98,95,81,4,0,10,0,0,3,180,39,141,134,116,8,0,10,0,0,7,4.82013E+14,623957,4.82013E+14,3002,29.5895147,-95.1389415
15843,4.82013E+14,48,2410796,3,3003,152,21,131,127,103,2,0,19,0,3,4,221,39,182,170,142,3,0,22,0,3,12,4.82013E+14,709467,4.82013E+14,3003,29.589263,-95.1426705
15844,4.82013E+14,48,2410796,3,3004,108,16,92,92,69,5,0,18,0,0,0,162,28,134,133,87,5,0,41,0,0,1,4.82013E+14,766566,4.82013E+14,3004,29.5895225,-95.1429496
15845,4.82013E+14,48,2410796,3,3005,34,10,24,24,18,0,1,5,0,0,0,54,24,30,30,18,6,1,5,0,0,0,4.82013E+14,581113,4.82013E+14,3005,29.5863423,-95.1463562
15846,4.82013E+14,48,2410796,3,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,71070,4.82013E+14,3006,29.5853839,-95.14589
15847,4.82013E+14,48,2410796,3,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,723787,4.82013E+14,3007,29.5861608,-95.1441076
15848,4.82013E+14,48,2410796,3,3008,117,15,102,97,66,9,3,16,0,3,5,158,32,126,121,83,12,3,20,0,3,5,4.82013E+14,641960,4.82013E+14,3008,29.5874495,-95.1413335
15849,4.82013E+14,48,2410796,3,3009,114,14,100,98,81,3,1,13,0,0,2,153,29,124,120,98,3,1,18,0,0,4,4.82013E+14,202180,4.82013E+14,3009,29.588492,-95.1422813
15850,4.82013E+14,48,2410796,3,3010,144,40,104,103,61,10,0,32,0,0,1,188,49,139,129,81,10,0,38,0,0,10,4.82013E+14,684883,4.82013E+14,3010,29.5854361,-95.1425073
15851,4.82013E+14,48,2410796,3,3011,73,20,53,46,27,0,0,19,0,0,7,95,23,72,61,33,0,0,28,0,0,11,4.82013E+14,338261,4.82013E+14,3011,29.5821714,-95.1419598
15852,4.82013E+14,48,2410796,3,3012,85,19,66,57,39,10,0,7,0,1,9,114,27,87,68,48,11,0,8,0,1,19,4.82013E+14,69763,4.82013E+14,3012,29.5838641,-95.1417209
15853,4.82013E+14,48,2410796,3,3013,102,14,88,87,70,0,0,14,0,3,1,154,31,123,118,87,0,0,28,0,3,5,4.82013E+14,481048,4.82013E+14,3013,29.5806525,-95.1431628
15854,4.82013E+14,48,2410796,3,3014,138,7,131,125,99,8,0,18,0,0,6,171,10,161,152,121,8,0,23,0,0,9,4.82013E+14,700077,4.82013E+14,3014,29.5825879,-95.14481
15855,4.82013E+14,48,2410796,3,3015,139,36,103,102,91,2,0,8,0,1,1,163,44,119,118,103,2,1,11,0,1,1,4.82013E+14,425507,4.82013E+14,3015,29.5881658,-95.1353484
15856,4.82013E+14,48,2410796,3,3016,65,13,52,46,31,4,3,7,0,1,6,80,22,58,50,32,4,3,10,0,1,8,4.82013E+14,808659,4.82013E+14,3016,29.5883468,-95.138525
15857,4.82013E+14,48,2410796,1,1000,777,224,553,517,253,199,3,52,0,10,36,1061,326,735,690,300,311,3,64,2,10,45,4.82013E+14,581114,4.82013E+14,1000,29.5662626,-95.145154
15858,4.82013E+14,48,2410796,1,1001,66,24,42,38,32,0,2,1,0,3,4,93,39,54,47,40,0,2,2,0,3,7,4.82013E+14,80825,4.82013E+14,1001,29.562924,-95.144894
15859,4.82013E+14,48,2410796,1,1002,55,21,34,31,23,1,0,6,0,1,3,99,43,56,47,26,4,0,16,0,1,9,4.82013E+14,509434,4.82013E+14,1002,29.563918,-95.1445212
15860,4.82013E+14,48,2410796,1,1003,40,17,23,20,20,0,0,0,0,0,3,67,32,35,30,28,1,0,1,0,0,5,4.82013E+14,908235,4.82013E+14,1003,29.5609607,-95.1452785
15861,4.82013E+14,48,2410796,1,1004,25,1,24,24,14,3,0,6,1,0,0,33,1,32,24,14,3,0,6,1,0,8,4.82013E+14,151497,4.82013E+14,1004,29.5651557,-95.1440643
15862,4.82013E+14,48,2410796,1,1005,58,11,47,44,31,10,0,1,2,0,3,92,29,63,57,38,15,0,2,2,0,6,4.82013E+14,413181,4.82013E+14,1005,29.563684,-95.1442714
15863,4.82013E+14,48,2410796,1,1006,57,15,42,32,18,7,0,7,0,0,10,82,32,50,40,26,7,0,7,0,0,10,4.82013E+14,541393,4.82013E+14,1006,29.5601759,-95.1448314
15864,4.82013E+14,48,2410796,1,1007,118,30,88,82,61,18,0,0,0,3,6,147,44,103,96,75,18,0,0,0,3,7,4.82013E+14,668172,4.82013E+14,1007,29.5603491,-95.1464952
15865,4.82013E+14,48,2410796,1,1008,96,41,55,52,36,7,0,9,0,0,3,136,62,74,66,38,11,0,17,0,0,8,4.82013E+14,220782,4.82013E+14,1008,29.5644045,-95.147768
15866,4.82013E+14,48,2410796,1,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,195889,4.82013E+14,1009,29.5657856,-95.1497011
15867,4.82013E+14,48,2410796,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,782819,4.82013E+14,2000,29.5657069,-95.1556935
15868,4.82013E+14,48,2410796,2,2001,450,99,351,332,210,81,2,37,0,2,19,534,125,409,384,237,101,2,42,0,2,25,4.82013E+14,178330,4.82013E+14,2001,29.5687876,-95.1473056
15869,4.82013E+14,48,2410796,2,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,883966,4.82013E+14,2002,29.5679904,-95.1499747
15908,4.82013E+14,48,2410796,1,1000,20,11,9,2,0,0,0,0,0,2,7,25,14,11,4,0,0,0,0,0,4,7,4.82013E+14,828498,4.82013E+14,1000,29.5516858,-95.0938831
15909,4.82013E+14,48,2410796,1,1001,339,71,268,261,156,27,0,76,0,2,7,408,80,328,320,190,33,0,95,0,2,8,4.82013E+14,297893,4.82013E+14,1001,29.5526456,-95.0960403
15910,4.82013E+14,48,2410796,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,655135,4.82013E+14,1002,29.5535879,-95.0983498
15911,4.82013E+14,48,2410796,1,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,44331,4.82013E+14,1003,29.5532761,-95.0985706
15912,4.82013E+14,48,2410796,1,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,707496,4.82013E+14,1004,29.5507417,-95.100415
15913,4.82013E+14,48,2410796,1,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,260047,4.82013E+14,1005,29.5488295,-95.0987559
15914,4.82013E+14,48,2410796,1,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,579021,4.82013E+14,1006,29.5518934,-95.0957626
15915,4.82013E+14,48,2410796,1,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,679038,4.82013E+14,1007,29.5523607,-95.096302
15916,4.82013E+14,48,2410796,1,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,627229,4.82013E+14,1008,29.5513325,-95.0937665
15917,4.82013E+14,48,2410796,1,1009,12,5,7,2,2,0,0,0,0,0,5,26,12,14,4,4,0,0,0,0,0,10,4.82013E+14,549997,4.82013E+14,1009,29.5506362,-95.0942215
15918,4.82013E+14,48,2410796,1,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,53229,4.82013E+14,1010,29.5505469,-95.0967743
15919,4.82013E+14,48,2410796,1,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,663168,4.82013E+14,1016,29.5472747,-95.104727
15920,4.82013E+14,48,2410796,1,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,310211,4.82013E+14,1017,29.5475919,-95.1059439
15923,4.82013E+14,48,2410796,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,430988,4.82013E+14,2000,29.55516,-95.1084967
15924,4.82013E+14,48,2410796,2,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,586074,4.82013E+14,2001,29.5576556,-95.1120911
15925,4.82013E+14,48,2410796,2,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,650940,4.82013E+14,2002,29.5581904,-95.1137053
15926,4.82013E+14,48,2410796,2,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,456869,4.82013E+14,2003,29.5595499,-95.1149582
15927,4.82013E+14,48,2410796,2,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,139297,4.82013E+14,2004,29.5600226,-95.116105
15928,4.82013E+14,48,2410796,2,2005,524,159,365,345,198,103,0,44,0,0,20,701,226,475,443,234,146,0,63,0,0,32,4.82013E+14,608209,4.82013E+14,2005,29.5584676,-95.1169529
15929,4.82013E+14,48,2410796,2,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,380501,4.82013E+14,2006,29.557998,-95.1158549
15930,4.82013E+14,48,2410796,2,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,693940,4.82013E+14,2007,29.5564989,-95.1158681
15931,4.82013E+14,48,2410796,2,2012,411,98,313,294,186,48,0,51,2,7,19,504,139,365,341,207,67,2,55,2,8,24,4.82013E+14,183198,4.82013E+14,2012,29.5521595,-95.1149343
15932,4.82013E+14,48,2410796,2,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82013E+14,636106,4.82013E+14,2013,29.5524135,-95.1162106
16087,4.82014E+14,48,2410796,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82014E+14,176714,4.82014E+14,1000,29.5910111,-95.2209939
16088,4.82014E+14,48,2410796,1,1001,186,69,117,114,60,50,0,4,0,0,3,245,102,143,139,67,68,0,4,0,0,4,4.82014E+14,343940,4.82014E+14,1001,29.5897171,-95.2214755
16089,4.82014E+14,48,2410796,1,1002,64,27,37,37,27,3,2,5,0,0,0,77,40,37,37,27,3,2,5,0,0,0,4.82014E+14,456487,4.82014E+14,1002,29.5902992,-95.2211652
16090,4.82014E+14,48,2410796,1,1003,74,29,45,43,29,8,0,6,0,0,2,91,45,46,44,29,8,1,6,0,0,2,4.82014E+14,810197,4.82014E+14,1003,29.5897323,-95.2225441
16091,4.82014E+14,48,2410796,1,1004,65,33,32,32,22,6,0,4,0,0,0,91,50,41,41,26,11,0,4,0,0,0,4.82014E+14,253457,4.82014E+14,1004,29.5891739,-95.2231514
