Label,field1,GEOID,STATE,PLACENS,BLKGRP,BLOCK,P0040001,P0040002,P0040003,P0040004,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,P0040011,P0020001,P0020002,P0020003,P0020004,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,P0020011,GEOID10,field1:1,GEOID10:1,BLOCKCE10,INTPTLAT10,INTPTLON10
10,22376,4.82E+14,48,2410796,1,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,142949,4.82E+14,1022,29.7795386,-95.7566839
10,22377,4.82E+14,48,2410796,1,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,374606,4.82E+14,1023,29.7797385,-95.7542808
10,22378,4.82E+14,48,2410796,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,351685,4.82E+14,2000,29.7843988,-95.7609142
10,22379,4.82E+14,48,2410796,2,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,547473,4.82E+14,2001,29.7847216,-95.7612997
10,22380,4.82E+14,48,2410796,2,2002,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,1,4.82E+14,540256,4.82E+14,2002,29.7848013,-95.759746
10,22381,4.82E+14,48,2410796,2,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,783411,4.82E+14,2003,29.7848174,-95.760774
10,22382,4.82E+14,48,2410796,3,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,747344,4.82E+14,3000,29.7840595,-95.7685494
10,22383,4.82E+14,48,2410796,3,3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,123626,4.82E+14,3001,29.7838673,-95.769655
10,22384,4.82E+14,48,2410796,3,3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,70240,4.82E+14,3002,29.7835826,-95.7704257
10,22385,4.82E+14,48,2410796,3,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,241825,4.82E+14,3003,29.783901,-95.7712275
10,22386,4.82E+14,48,2410796,3,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,269022,4.82E+14,3004,29.7849656,-95.7744461
10,22387,4.82E+14,48,2410796,3,3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,207457,4.82E+14,3005,29.7841213,-95.7758754
10,22388,4.82E+14,48,2410796,3,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,297353,4.82E+14,3006,29.7812865,-95.7742994
10,22389,4.82E+14,48,2410796,3,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,462386,4.82E+14,3010,29.7808426,-95.7715089
10,22390,4.82E+14,48,2410796,3,3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,776001,4.82E+14,3011,29.7830254,-95.7684325
10,22391,4.82E+14,48,2410796,3,3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,457012,4.82E+14,3012,29.7809275,-95.7701048
10,22392,4.82E+14,48,2410796,3,3013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,204196,4.82E+14,3013,29.779415,-95.7702325
10,22393,4.82E+14,48,2410796,3,3014,4,0,4,4,4,0,0,0,0,0,0,4,0,4,4,4,0,0,0,0,0,0,4.82E+14,239071,4.82E+14,3014,29.7793949,-95.7715415
10,22394,4.82E+14,48,2410796,3,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,533343,4.82E+14,3022,29.7753053,-95.776573
10,22395,4.82E+14,48,2410796,3,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,846809,4.82E+14,3023,29.7738827,-95.7749517
10,22396,4.82E+14,48,2410796,3,3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,87588,4.82E+14,3024,29.7738936,-95.7748304
10,22397,4.82E+14,48,2410796,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,435260,4.82E+14,1000,29.7849621,-95.7773139
10,22398,4.82E+14,48,2410796,1,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,498540,4.82E+14,1005,29.7850461,-95.8034089
10,22399,4.82E+14,48,2410796,1,1006,26,18,8,4,2,0,0,0,0,2,4,34,19,15,4,2,0,0,0,0,2,11,4.82E+14,844130,4.82E+14,1006,29.7840519,-95.7773041
10,22400,4.82E+14,48,2410796,1,1007,337,106,231,221,100,91,0,24,0,6,10,408,117,291,279,113,131,0,29,0,6,12,4.82E+14,123955,4.82E+14,1007,29.7842927,-95.7784441
10,22401,4.82E+14,48,2410796,1,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,252328,4.82E+14,1008,29.7790584,-95.7809273
10,22402,4.82E+14,48,2410796,1,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,152202,4.82E+14,1009,29.7730885,-95.7820536
10,22403,4.82E+14,48,2410796,1,1015,552,334,218,207,104,85,0,14,0,4,11,736,438,298,281,140,114,0,19,0,8,17,4.82E+14,401673,4.82E+14,1015,29.7758676,-95.7986695
10,22404,4.82E+14,48,2410796,1,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,840233,4.82E+14,1017,29.7801567,-95.7905327
10,22405,4.82E+14,48,2410796,1,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,156198,4.82E+14,1018,29.7835399,-95.8043849
10,22406,4.82E+14,48,2410796,1,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,147661,4.82E+14,1020,29.7827111,-95.8085093
10,22407,4.82E+14,48,2410796,1,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,733356,4.82E+14,1022,29.7693118,-95.7816462
10,22408,4.82E+14,48,2410796,1,1026,662,488,174,163,102,44,2,13,0,2,11,866,660,206,192,121,52,3,14,0,2,14,4.82E+14,462387,4.82E+14,1026,29.773548,-95.7963919
10,22409,4.82E+14,48,2410796,1,1028,459,267,192,174,77,67,0,26,0,4,18,608,363,245,225,91,96,0,27,0,11,20,4.82E+14,289991,4.82E+14,1028,29.7727857,-95.7979197
10,22410,4.82E+14,48,2410796,1,1029,931,290,641,593,312,207,2,72,0,0,48,1204,385,819,756,355,301,2,98,0,0,63,4.82E+14,32298,4.82E+14,1029,29.7710503,-95.7943905
10,22411,4.82E+14,48,2410796,1,1038,319,5,314,306,295,7,0,4,0,0,8,369,12,357,348,332,7,0,7,0,2,9,4.82E+14,330621,4.82E+14,1038,29.7784397,-95.8039162
10,22412,4.82E+14,48,2410796,1,1040,187,84,103,101,31,46,0,24,0,0,2,264,132,132,129,35,68,0,26,0,0,3,4.82E+14,111006,4.82E+14,1040,29.7803696,-95.8113733
10,22413,4.82E+14,48,2410796,1,1041,590,342,248,231,116,74,7,34,0,0,17,758,453,305,279,134,92,11,40,0,2,26,4.82E+14,512689,4.82E+14,1041,29.7706746,-95.7906225
10,22414,4.82E+14,48,2410796,1,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,781902,4.82E+14,1042,29.7757676,-95.8027491
7,22427,4.82E+14,48,2410796,1,1000,11,6,5,5,0,4,0,1,0,0,0,17,6,11,11,6,4,0,1,0,0,0,4.82E+14,519148,4.82E+14,1000,29.7716551,-95.3655867
7,22428,4.82E+14,48,2410796,1,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,561778,4.82E+14,1001,29.7711717,-95.365576
7,22429,4.82E+14,48,2410796,1,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,576448,4.82E+14,1002,29.7708716,-95.3657907
7,22430,4.82E+14,48,2410796,1,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,328568,4.82E+14,1003,29.7713754,-95.3663982
5,22431,4.82E+14,48,2410796,1,1004,17,5,12,11,8,3,0,0,0,0,1,21,6,15,14,9,5,0,0,0,0,1,4.82E+14,309444,4.82E+14,1004,29.7707712,-95.3666865
5,22432,4.82E+14,48,2410796,1,1005,39,7,32,29,21,7,1,0,0,0,3,40,8,32,29,21,7,1,0,0,0,3,4.82E+14,882178,4.82E+14,1005,29.7699154,-95.3668749
5,22433,4.82E+14,48,2410796,1,1006,30,8,22,22,15,2,0,5,0,0,0,31,8,23,23,15,2,0,5,0,1,0,4.82E+14,295816,4.82E+14,1006,29.7711947,-95.3673243
5,22434,4.82E+14,48,2410796,1,1007,15,2,13,13,10,0,0,3,0,0,0,16,2,14,13,10,0,0,3,0,0,1,4.82E+14,741398,4.82E+14,1007,29.7704315,-95.367285
5,22435,4.82E+14,48,2410796,1,1008,16,7,9,9,6,3,0,0,0,0,0,18,8,10,9,6,3,0,0,0,0,1,4.82E+14,222943,4.82E+14,1008,29.7719678,-95.3684111
5,22436,4.82E+14,48,2410796,1,1009,17,6,11,10,6,4,0,0,0,0,1,25,10,15,14,6,4,0,4,0,0,1,4.82E+14,818509,4.82E+14,1009,29.7720624,-95.3695233
5,22437,4.82E+14,48,2410796,1,1010,15,4,11,11,8,0,1,2,0,0,0,24,6,18,18,14,1,1,2,0,0,0,4.82E+14,173015,4.82E+14,1010,29.7720504,-95.3706258
5,22438,4.82E+14,48,2410796,1,1011,20,8,12,12,11,0,0,0,0,1,0,23,8,15,12,11,0,0,0,0,1,3,4.82E+14,505156,4.82E+14,1011,29.7722661,-95.3717958
5,22439,4.82E+14,48,2410796,1,1012,59,12,47,43,26,0,0,17,0,0,4,61,14,47,43,26,0,0,17,0,0,4,4.82E+14,118554,4.82E+14,1012,29.7722932,-95.3729689
5,22440,4.82E+14,48,2410796,1,1013,28,9,19,19,16,0,0,3,0,0,0,40,17,23,23,19,1,0,3,0,0,0,4.82E+14,301019,4.82E+14,1013,29.7723288,-95.3741292
5,22441,4.82E+14,48,2410796,1,1014,27,3,24,22,21,0,0,1,0,0,2,32,3,29,26,24,1,0,1,0,0,3,4.82E+14,889625,4.82E+14,1014,29.7723312,-95.3752748
5,22442,4.82E+14,48,2410796,1,1015,28,1,27,26,20,5,0,1,0,0,1,36,2,34,33,20,5,0,7,0,1,1,4.82E+14,825290,4.82E+14,1015,29.7718806,-95.3752885
5,22443,4.82E+14,48,2410796,1,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,145273,4.82E+14,1016,29.7718806,-95.3741369
5,22444,4.82E+14,48,2410796,1,1017,20,4,16,12,9,3,0,0,0,0,4,23,4,19,13,10,3,0,0,0,0,6,4.82E+14,912177,4.82E+14,1017,29.771867,-95.3729688
5,22445,4.82E+14,48,2410796,1,1018,51,9,42,42,30,2,0,10,0,0,0,56,14,42,42,30,2,0,10,0,0,0,4.82E+14,204609,4.82E+14,1018,29.7718672,-95.371785
5,22446,4.82E+14,48,2410796,1,1019,42,10,32,28,14,12,0,1,0,1,4,54,16,38,30,14,12,0,3,0,1,8,4.82E+14,619322,4.82E+14,1019,29.7711591,-95.3717698
5,22447,4.82E+14,48,2410796,1,1020,7,0,7,7,6,0,1,0,0,0,0,18,1,17,17,7,5,1,4,0,0,0,4.82E+14,699056,4.82E+14,1020,29.7712876,-95.3706168
5,22448,4.82E+14,48,2410796,1,1021,45,20,25,25,20,5,0,0,0,0,0,53,22,31,31,23,6,0,0,0,2,0,4.82E+14,444928,4.82E+14,1021,29.7713017,-95.3695111
5,22449,4.82E+14,48,2410796,1,1022,43,17,26,26,20,5,0,0,0,1,0,45,17,28,28,22,5,0,0,0,1,0,4.82E+14,338803,4.82E+14,1022,29.7711948,-95.3684121
5,22450,4.82E+14,48,2410796,1,1023,38,11,27,27,15,7,0,5,0,0,0,41,13,28,27,15,7,0,5,0,0,1,4.82E+14,682132,4.82E+14,1023,29.7704532,-95.3683986
5,22451,4.82E+14,48,2410796,1,1024,73,8,65,65,54,3,0,8,0,0,0,80,12,68,68,57,3,0,8,0,0,0,4.82E+14,733434,4.82E+14,1024,29.7704455,-95.3695114
5,22452,4.82E+14,48,2410796,1,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,52776,4.82E+14,1025,29.7704274,-95.3712073
5,22453,4.82E+14,48,2410796,1,1026,41,7,34,34,30,1,0,3,0,0,0,57,14,43,43,31,5,0,7,0,0,0,4.82E+14,406654,4.82E+14,1026,29.7696251,-95.3743374
5,22454,4.82E+14,48,2410796,1,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,57072,4.82E+14,1027,29.770385,-95.3752641
5,22455,4.82E+14,48,2410796,1,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,790531,4.82E+14,1028,29.7703988,-95.3739682
5,22456,4.82E+14,48,2410796,1,1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,626498,4.82E+14,1029,29.7711438,-95.3729537
5,22457,4.82E+14,48,2410796,1,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,841549,4.82E+14,1030,29.7711362,-95.3741269
5,22458,4.82E+14,48,2410796,1,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,676409,4.82E+14,1031,29.7711252,-95.3752776
5,22459,4.82E+14,48,2410796,1,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,533435,4.82E+14,1032,29.7694056,-95.366857
5,22460,4.82E+14,48,2410796,1,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,56814,4.82E+14,1033,29.7689211,-95.3686285
5,22461,4.82E+14,48,2410796,1,1034,23,7,16,16,15,1,0,0,0,0,0,28,9,19,19,16,1,0,2,0,0,0,4.82E+14,336414,4.82E+14,1034,29.7693835,-95.3710269
5,22462,4.82E+14,48,2410796,1,1035,13,7,6,5,0,2,0,3,0,0,1,13,7,6,5,0,2,0,3,0,0,1,4.82E+14,77814,4.82E+14,1035,29.7694169,-95.3719204
5,22463,4.82E+14,48,2410796,1,1036,38,4,34,34,14,20,0,0,0,0,0,38,4,34,34,14,20,0,0,0,0,0,4.82E+14,106989,4.82E+14,1036,29.7681286,-95.3716795
5,22464,4.82E+14,48,2410796,1,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,120777,4.82E+14,1037,29.7678997,-95.3709351
5,22465,4.82E+14,48,2410796,1,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,170474,4.82E+14,1038,29.7686408,-95.374742
5,22466,4.82E+14,48,2410796,1,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,576449,4.82E+14,1039,29.7677504,-95.3734701
5,22467,4.82E+14,48,2410796,1,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,619323,4.82E+14,1040,29.767801,-95.3739946
5,22468,4.82E+14,48,2410796,1,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,584765,4.82E+14,1041,29.7678985,-95.3749237
5,22469,4.82E+14,48,2410796,1,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,667809,4.82E+14,1042,29.7676694,-95.3727513
5,22470,4.82E+14,48,2410796,1,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,414112,4.82E+14,1043,29.7671105,-95.3731712
5,22471,4.82E+14,48,2410796,1,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,168338,4.82E+14,1044,29.767044,-95.3742936
5,22472,4.82E+14,48,2410796,1,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,185713,4.82E+14,1045,29.7665086,-95.3751247
5,22473,4.82E+14,48,2410796,1,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,235215,4.82E+14,1046,29.7660262,-95.3742729
5,22474,4.82E+14,48,2410796,1,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,65624,4.82E+14,1047,29.7665036,-95.3731169
5,22475,4.82E+14,48,2410796,1,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,447637,4.82E+14,1048,29.7662027,-95.3716825
5,22476,4.82E+14,48,2410796,1,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,106788,4.82E+14,1049,29.7674684,-95.3711263
5,22477,4.82E+14,48,2410796,1,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,761864,4.82E+14,1050,29.7671277,-95.3685371
5,22478,4.82E+14,48,2410796,1,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,776116,4.82E+14,1051,29.7679939,-95.3698147
5,22479,4.82E+14,48,2410796,1,1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,647860,4.82E+14,1052,29.76579,-95.3731042
5,22480,4.82E+14,48,2410796,1,1053,4,0,4,4,0,4,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,4.82E+14,476648,4.82E+14,1053,29.7650818,-95.3731679
5,22481,4.82E+14,48,2410796,1,1054,14,7,7,6,4,2,0,0,0,0,1,15,8,7,6,4,2,0,0,0,0,1,4.82E+14,136580,4.82E+14,1054,29.7650705,-95.3747302
5,22482,4.82E+14,48,2410796,1,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,804408,4.82E+14,1055,29.7643152,-95.3747219
5,22483,4.82E+14,48,2410796,1,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,619243,4.82E+14,1056,29.7643471,-95.373199
5,22484,4.82E+14,48,2410796,1,1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,733435,4.82E+14,1057,29.7646012,-95.3723794
5,22485,4.82E+14,48,2410796,1,1058,22,9,13,13,11,0,0,2,0,0,0,27,10,17,13,11,0,0,2,0,0,4,4.82E+14,561777,4.82E+14,1058,29.7646232,-95.3722037
5,22486,4.82E+14,48,2410796,1,1059,81,14,67,65,57,0,0,8,0,0,2,89,16,73,71,63,0,0,8,0,0,2,4.82E+14,58664,4.82E+14,1059,29.7646485,-95.3716712
5,22487,4.82E+14,48,2410796,1,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,434394,4.82E+14,1060,29.7642353,-95.3704461
5,22488,4.82E+14,48,2410796,1,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,590712,4.82E+14,1061,29.7654953,-95.3698708
5,22489,4.82E+14,48,2410796,1,1062,7,1,6,5,0,2,0,3,0,0,1,11,5,6,5,0,2,0,3,0,0,1,4.82E+14,440595,4.82E+14,1062,29.7664067,-95.3689678
5,22490,4.82E+14,48,2410796,1,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,547583,4.82E+14,1063,29.7660608,-95.3676909
5,22491,4.82E+14,48,2410796,1,1064,235,46,189,187,136,25,0,26,0,0,2,238,47,191,189,137,26,0,26,0,0,2,4.82E+14,712053,4.82E+14,1064,29.765884,-95.3670103
5,22492,4.82E+14,48,2410796,1,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,159732,4.82E+14,1065,29.7670984,-95.3664508
5,22493,4.82E+14,48,2410796,1,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,364685,4.82E+14,1066,29.768471,-95.3658467
5,22494,4.82E+14,48,2410796,1,1067,253,30,223,209,171,24,0,14,0,0,14,262,32,230,216,177,25,0,14,0,0,14,4.82E+14,440722,4.82E+14,1067,29.7693567,-95.3655918
5,22495,4.82E+14,48,2410796,1,1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,223217,4.82E+14,1068,29.7655965,-95.3678984
5,22496,4.82E+14,48,2410796,1,1069,9,1,8,7,5,0,0,2,0,0,1,13,2,11,10,8,0,0,2,0,0,1,4.82E+14,424679,4.82E+14,1069,29.7638334,-95.3692537
5,22497,4.82E+14,48,2410796,1,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,361871,4.82E+14,1070,29.7639934,-95.3689651
5,22498,4.82E+14,48,2410796,1,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,316293,4.82E+14,1071,29.7645675,-95.3680442
5,22499,4.82E+14,48,2410796,1,1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,225193,4.82E+14,1072,29.7653456,-95.3673017
5,22500,4.82E+14,48,2410796,1,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,567153,4.82E+14,1073,29.7636995,-95.3701463
5,22501,4.82E+14,48,2410796,1,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,861109,4.82E+14,1074,29.7636879,-95.3713973
7,22502,4.82E+14,48,2410796,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,832679,4.82E+14,2000,29.776076,-95.3681928
7,22503,4.82E+14,48,2410796,2,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,839461,4.82E+14,2001,29.7778004,-95.3705105
5,22504,4.82E+14,48,2410796,2,2002,39,4,35,34,17,5,0,11,0,1,1,42,5,37,35,17,5,0,12,0,1,2,4.82E+14,875213,4.82E+14,2002,29.777754,-95.3713804
7,22505,4.82E+14,48,2410796,2,2003,20,5,15,13,9,4,0,0,0,0,2,25,5,20,18,14,4,0,0,0,0,2,4.82E+14,228715,4.82E+14,2003,29.7768454,-95.3700083
5,22506,4.82E+14,48,2410796,2,2004,35,10,25,25,17,4,0,4,0,0,0,37,12,25,25,17,4,0,4,0,0,0,4.82E+14,409750,4.82E+14,2004,29.7762561,-95.3711361
5,22507,4.82E+14,48,2410796,2,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,349300,4.82E+14,2005,29.7754695,-95.3706772
5,22508,4.82E+14,48,2410796,2,2006,31,10,21,18,13,1,0,4,0,0,3,32,11,21,18,13,1,0,4,0,0,3,4.82E+14,726422,4.82E+14,2006,29.7769299,-95.3736129
5,22509,4.82E+14,48,2410796,2,2007,54,25,29,27,12,6,0,9,0,0,2,68,33,35,33,14,6,0,13,0,0,2,4.82E+14,293372,4.82E+14,2007,29.7769411,-95.3753608
5,22510,4.82E+14,48,2410796,2,2008,31,6,25,22,15,0,0,7,0,0,3,34,8,26,23,16,0,0,7,0,0,3,4.82E+14,218943,4.82E+14,2008,29.7762596,-95.3753565
5,22511,4.82E+14,48,2410796,2,2009,49,13,36,35,29,2,0,4,0,0,1,59,13,46,45,39,2,0,4,0,0,1,4.82E+14,425545,4.82E+14,2009,29.7762458,-95.3736061
5,22512,4.82E+14,48,2410796,2,2010,72,24,48,47,40,3,0,4,0,0,1,73,25,48,47,40,3,0,4,0,0,1,4.82E+14,114880,4.82E+14,2010,29.7743372,-95.368648
7,22513,4.82E+14,48,2410796,2,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,747435,4.82E+14,2011,29.7750625,-95.3685489
7,22514,4.82E+14,48,2410796,2,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,846901,4.82E+14,2012,29.7751666,-95.3683605
7,22515,4.82E+14,48,2410796,2,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,355308,4.82E+14,2013,29.7759024,-95.3685497
7,22516,4.82E+14,48,2410796,2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,89645,4.82E+14,2014,29.774524,-95.3676711
7,22517,4.82E+14,48,2410796,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,348968,4.82E+14,2015,29.7731011,-95.3668992
7,22518,4.82E+14,48,2410796,2,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,158813,4.82E+14,2016,29.7731067,-95.3664199
5,22519,4.82E+14,48,2410796,2,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82E+14,77443,4.82E+14,2017,29.775551,-95.374177
5,22520,4.82E+14,48,2410796,2,2018,20,7,13,11,2,0,0,9,0,0,2,24,10,14,12,3,0,0,9,0,0,2,4.82E+14,747434,4.82E+14,2018,29.7755436,-95.3753439
5,22521,4.82E+14,48,2410796,2,2019,23,17,6,4,3,0,0,1,0,0,2,23,17,6,4,3,0,0,1,0,0,2,4.82E+14,361393,4.82E+14,2019,29.7748078,-95.3753292
5,22522,4.82E+14,48,2410796,2,2020,44,8,36,36,29,2,0,4,0,1,0,49,10,39,39,31,3,0,4,0,1,0,4.82E+14,324558,4.82E+14,2020,29.774818,-95.3741677
5,22523,4.82E+14,48,2410796,2,2021,52,23,29,29,24,0,0,5,0,0,0,59,27,32,32,27,0,0,5,0,0,0,4.82E+14,301628,4.82E+14,2021,29.7748295,-95.3729842
5,22524,4.82E+14,48,2410796,2,2022,54,11,43,40,29,8,0,3,0,0,3,61,14,47,44,33,8,0,3,0,0,3,4.82E+14,253973,4.82E+14,2022,29.7755575,-95.3729983
5,22525,4.82E+14,48,2410796,2,2023,22,4,18,18,11,7,0,0,0,0,0,27,7,20,20,13,7,0,0,0,0,0,4.82E+14,813242,4.82E+14,2023,29.7740991,-95.3729781
